pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
PTK6 REGULATES CELL CYCLE%REACTOME DATABASE ID RELEASE 66%8849470	0.0296567133861467	0.17053639944026902	0.677238664704995	1.5701336917273199	291	5	CCND1|CDK2|CDKN1B|CCNE1
REGULATION OF TRANSPOSITION%GOBP%GO:0010528	0.0355509534903788	0.19154002194471198	0.455659179956956	1.57008582991075	411	16	APOBEC3D|ZNF93|MYBL1|APOBEC3G|ZCCHC11|ZNF91|APOBEC3B|ZCCHC6|APOBEC3C|UBR2|PIWIL4|PIWIL1|MOV10|PIWIL2|ERCC3|APOBEC3F
BINDING AND ENTRY OF HIV VIRION%REACTOME%R-HSA-173107.1	0.0233615221987315	0.146745185544687	0.7355649920035291	1.56995744724313	220	4	CD4|CCR5|CXCR4|PPIA
POSITIVE REGULATION OF REGULATORY T CELL DIFFERENTIATION%GOBP%GO:0045591	0.034091964700418	0.18566163347702203	0.5488094653592079	1.5695144647328099	366	9	FOXP3|SOCS1|LILRB4|C10orf54|LGALS9
NUCLEAR POLYADENYLATION-DEPENDENT TRNA CATABOLIC PROCESS%GOBP%GO:0071038	0.0297582774730855	0.170942363243763	0.6769356602988471	1.5694311957659501	292	5	EXOSC8|EXOSC9|EXOSC3|EXOSC2
POSITIVE REGULATION OF JNK CASCADE%GOBP%GO:0046330	0.0127707613067099	0.10080866444252802	0.299026195483219	1.5694265629523603	180	91	CD27|CCL19|CCL21|CCR7|RASGRP1|NCF1|MAP4K1|HMGB1|TRAF2|PTK2B|FGF19|MLKL|SEMA3A|PYCARD|RASSF2|CARD9|MAP4K2|TNFRSF11A|TAOK2|MAP3K7|MAP3K9|SH3RF1|TNF|HRAS|FLT4|AGER|MDFIC
ACTIVATION OF APC C AND APC C:CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS%REACTOME DATABASE ID RELEASE 66%176814	0.0158707360861759	0.11570115135256	0.31004318771802003	1.56915258533783	220	74	PSMB9|CDC20|CCNA1|PSMA3|CDK1|CCNA2|NEK2|BUB1B|PSME2|PLK1|PTTG1|UBE2C|MAD2L1|PSMB8|PSMD3|ANAPC16|CCNB1|PSMA7|PSMB10|CDC23|PSMB3|ANAPC11|SHFM1|PSMD13|PSMC3|PSME3|PSMC5|ANAPC2|PSMC1|PSMC6|PSMB6|PSME1|ANAPC7|PSMA4
REGULATION OF MHC CLASS I BIOSYNTHETIC PROCESS%GOBP%GO:0045343	0.0189052539019565	0.128631844646796	0.81536374783143	1.56913283944222	171	3	CIITA|NLRC5
POSITIVE REGULATION OF MHC CLASS I BIOSYNTHETIC PROCESS%GOBP%GO:0045345	0.0189052539019565	0.128631844646796	0.81536374783143	1.56913283944222	171	3	CIITA|NLRC5
NUCLEOTIDE EXCISION REPAIR%REACTOME%R-HSA-5696398.2	0.00868960722975321	0.0775369533038486	0.290174840926068	1.5685378766451898	124	110	RPA2|PIAS1|POLR2J|RFC5|HMGN1|POLE2|PARP2|POLD1|RFC4|PCNA|LIG1|SUMO2|RFC3|XRCC1|POLE|RFC2|XPA|ZNF830|COPS6|YY1|RNF111|POLR2L|POLD2|INO80D|POLE3|RBX1|PRPF19|GPS1|UBE2I|MNAT1|POLD4|POLR2B|RPA3|ACTL6A|POLR2G|COPS7B|AQR|DDB1|DDB2|EP300|ERCC5|GTF2H1|ACTB|RPA1|GTF2H4|INO80E|INO80C|USP7|POLD3
POSITIVE REGULATION OF CYTOKINE BIOSYNTHETIC PROCESS%GOBP%GO:0042108	0.0345963756177924	0.18736120883134696	0.413349532047964	1.56804290062956	419	22	LTB|SPN|PTPRC|CD4|EBI3|TNF|TLR1|TLR4
TELOMERE CAPPING%GOBP%GO:0016233	0.035092004559518	0.189611317295327	0.403243248020503	1.5678109049763402	430	24	DCLRE1C|HIST1H4I|TINF2|HIST1H4E|TERF2|HIST2H4A|HIST4H4|TFIP11|ACD|CTC1|HIST1H4H|HIST1H4J|POT1|DCLRE1B|PRKDC
REGULATION OF CD8-POSITIVE, ALPHA-BETA T CELL PROLIFERATION%GOBP%GO:2000564	0.0328888888888889	0.182069516974974	0.633723457566227	1.56765371585839	332	6	IRF1|C10orf54|SH3RF1|HLA-E
NEUTROPHIL EXTRAVASATION%GOBP%GO:0072672	0.00462030565098922	0.0513536120040486	0.9470085470085471	1.5675710177775999	38	2	AMICA1|PIK3CD
NATURAL KILLER CELL DIFFERENTIATION%GOBP%GO:0001779	0.00462030565098922	0.0513536120040486	0.9470085470085471	1.5675710177775999	38	2	PTPRC|PIK3CD
INTERLEUKIN-35 SIGNALLING%REACTOME DATABASE ID RELEASE 66%8984722	0.0359396433470508	0.192807396653874	0.52810761953747	1.5667049504369	392	10	IL27RA|STAT4|EBI3|JAK2|STAT1|TYK2
DE NOVO CENTRIOLE ASSEMBLY INVOLVED IN MULTI-CILIATED EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0098535	0.023784355179704	0.148751021952824	0.7335796613908342	1.56572004522628	224	4	PLK4|CEP152|CCDC78|CEP63
DE NOVO CENTRIOLE ASSEMBLY%GOBP%GO:0097742	0.023784355179704	0.148751021952824	0.7335796613908342	1.56572004522628	224	4	PLK4|CEP152|CCDC78|CEP63
ST_JAK_STAT_PATHWAY%MSIGDB_C2%ST_JAK_STAT_PATHWAY	0.0357582064137735	0.192270018317696	0.571015713776595	1.56571167815322	377	8	CISH|JAK3|PIAS1|JAK2
HOST INTERACTIONS OF HIV FACTORS%REACTOME DATABASE ID RELEASE 66%162909	0.00808737125872676	0.0739043977601537	0.28620067109744607	1.5652948891236698	116	120	LCK|CD8B|NUP210|DOCK2|CD4|PSMB9|NUP50|PSMA3|HCK|PSME2|NUP205|POM121|NUP85|RCC1|NUP62|KPNB1|PSMB8|PSMD3|PSIP1|RANBP1|XPO1|NUP107|AP1G1|PSMA7|RBX1|NUPL2|PSMB10|PSMB3|SHFM1|NUP188|PSMD13|PSMC3|NUP37|RAE1|PSME3|AP1B1|PSMC5|AP1S3|PSMC1|HLA-A|PSMC6|AAAS|PPIA|B2M|PSMB6|NUP54|PSME1|NUP93|SLC25A5|PSMA4|TCEB2|NUP160|PSMA2|HMGA1|PSMC2|NUP214|AP2A2
ANTIMICROBIAL PEPTIDES%REACTOME%R-HSA-6803157.2	0.04	0.20714196372732996	0.444323122262623	1.56390008930163	468	17	GNLY|CD4|CHGA|LYZ|PLA2G2A|ATOX1|TLR1|RNASE6|LEAP2
SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:0072331	0.0101490865822076	0.0859299708016054	0.293257971803771	1.56346681544395	144	101	BATF|BRCA1|BAX|CASP2|E2F8|PIDD1|CDC25C|AURKA|GTSE1|E2F1|PAXIP1|CDK1|PPP1R13B|FOXM1|PCNA|CNOT3|PYCARD|CDK2|DDX5|E2F4|MSH2|CCNB1|E2F7|TFDP1|TRIAP1|RRP8|CNOT4|SP100|SNW1|ZNF385A|RQCD1|MUC1|CDKN1B|CNOT6|CNOT1|CHEK2|CNOT11|HIPK2|BCL3|AEN|PDK2|EP300|PCBP4|GREM1|CNOT6L|RBL2|ARID3A|HINT1|IFI16|STK11
REGULATION OF DEOXYRIBONUCLEASE ACTIVITY%GOBP%GO:0032070	0.0364883401920439	0.19499303062937698	0.526994621190416	1.56340308552216	398	10	HMGB1|GZMA|DDX11|PCNA
ACTIVATION OF NIMA KINASES NEK9, NEK6, NEK7%REACTOME DATABASE ID RELEASE 66%2980767	0.0365005793742758	0.19499551452173602	0.59681670248839	1.56331430720957	377	7	CDK1|CCNB2|PLK1|CCNB1|NEK9
MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GOBP%GO:0031109	0.0276795787890184	0.16324619509502403	0.343406494876211	1.56321931127196	367	44	KIF18B|CEP192|KIF18A|KIF2C|KIF24|CENPJ|KIF14|STMN1|TUBG1|NDE1|AKAP9|MAPT|FGF13|CKAP5|NIN|TUBGCP6|PIN1|CETN3|EFCAB11|CSNK1D|MZT1|TUBG2|TUBGCP3|TUBGCP5
DDX58 IFIH1-MEDIATED INDUCTION OF INTERFERON-ALPHA BETA%REACTOME DATABASE ID RELEASE 66%168928	0.0197998100387229	0.132486728909612	0.32029141149708396	1.5625745548242598	270	61	IKBKE|NFKB2|HMGB1|MAP3K1|NLRC5|UBA7|CASP8|TRAF2|CASP10|IRF3|IFIH1|DHX58|IRF7|AGER|TRAF3|CREBBP|TNFAIP3|UBE2L6|NKIRAS2|UBE2D2|PIN1|OTUD5|EP300|TRIM25|CYLD|IKBKB|CHUK|NFKB1|UBE2D1|FADD|IKBKG|MAVS|DDX58
T CELL HOMEOSTASIS%GOBP%GO:0043029	0.0362285183464933	0.19394334769669802	0.5462180288053139	1.56210333680499	389	9	FOXP3|JAK3|RIPK3|NCKAP1L|ZC3H8|AKT1|PPP2R3C|FADD
POSITIVE REGULATION OF CENTRIOLE REPLICATION%GOBP%GO:0046601	0.0348641975308642	0.188503419950585	0.631462539027843	1.5620608388619097	352	6	CENPJ|PLK4|NUP62|CEP295
POSITIVE REGULATION OF CENTROSOME DUPLICATION%GOBP%GO:0010825	0.0348641975308642	0.188503419950585	0.631462539027843	1.5620608388619097	352	6	CENPJ|PLK4|NUP62|CEP295
RUNX1 AND FOXP3 CONTROL THE DEVELOPMENT OF REGULATORY T LYMPHOCYTES (TREGS)%REACTOME%R-HSA-8877330.1	0.0368868288914639	0.19677673156303	0.5961944391424251	1.56168433742564	381	7	FOXP3|CTLA4|TNFRSF18|IL2RA|NFATC2
POSITIVE REGULATION OF PLATELET ACTIVATION%GOBP%GO:0010572	0.0314848669510461	0.17729373736017498	0.673321257472181	1.56105143845234	309	5	PLEK|TLR4|PDPN|SELP
ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0042590	0.0357916700104326	0.1923874868688	0.388638986863621	1.5608687246787398	445	27	HLA-F|VAMP8|TAP1|CD36|CLEC4A|SNAP23|HLA-E|HLA-B|TAP2|IFI30|HLA-A|B2M|HLA-C|LNPEP|IKBKB|CHUK|FCER1G|IKBKG
INTERLEUKIN-15-MEDIATED SIGNALING PATHWAY%GOBP%GO:0035723	0.038199060533546	0.20127732787020602	0.48369536586796	1.5605885539212598	430	13	IL2RG|JAK3|IL2RB|CD4|IL15RA|STAT5B|STAT5A|IL15
CELLULAR RESPONSE TO INTERLEUKIN-15%GOBP%GO:0071350	0.038199060533546	0.20127732787020602	0.48369536586796	1.5605885539212598	430	13	IL2RG|JAK3|IL2RB|CD4|IL15RA|STAT5B|STAT5A|IL15
RESPONSE TO INTERLEUKIN-15%GOBP%GO:0070672	0.038199060533546	0.20127732787020602	0.48369536586796	1.5605885539212598	430	13	IL2RG|JAK3|IL2RB|CD4|IL15RA|STAT5B|STAT5A|IL15
POSITIVE REGULATION OF NATURAL KILLER CELL ACTIVATION%GOBP%GO:0032816	0.0373663797180967	0.19856273629856896	0.568206376557807	1.55800854147028	394	8	IL18|ZBTB1|IL6R|AP1G1|HLA-E
NEGATIVE REGULATION OF TYPE I INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0060339	0.0360493827160494	0.193333493251455	0.629810961620906	1.55797530055951	364	6	NLRC5|PTPN2|SAMHD1|CACTIN
NEGATIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903556	0.0352531094034699	0.19029554916260197	0.37732284958690293	1.5577076221321597	444	30	NLRC3|GHRL|PTPN6|PTPN22|LILRB1|RARA|CLEC4A|C10orf54|LGALS9|TLR4|CD274|TNFAIP3|DICER1|CACTIN
REGULATION OF CYTOKINE PRODUCTION%GOBP%GO:0001817	0.000267004872838929	0.00816987982714052	0.255914275189291	1.55749835875839	3	387	LTB|SPN|CCL19|SLAMF6|CD2|CCR7|BIRC3|RASGRP1|PTPRC|NLRC3|KLRK1|CARD11|GHRL|CCDC88B|TIGIT|TMIGD2|FOXP3|PTPN6|JAK3|PTPN22|AIM2|IKBKE|LY9|CD6|RIPK3|TXK|BTK|GPSM3|LEF1|GSDMD|IL12RB1|IL7|ZBP1|NCKAP1L|LILRB1|BRCA1|IL18|GBP5|IL33|PRKCQ|NFKB2|CASP1|SYK|HMGB1|FGR|CARD16|TNFRSF14|NLRC5|CD4|UBA7|TRAF2|CD84|SEMA7A|BTN2A2|CEACAM1|FCN1|TNFRSF4|SIGIRR|GATA3|IRF3|TLR5|IGF2BP3|MB21D1|TNFRSF1B|PYCARD|IFIH1|GPATCH3|ADCY7|DHX58|EBI3|RARA|IRF7|IGF2BP1|CLEC4A|MAP3K7|CD74|IRF1|INS|C10orf54|TNF|ADAM8|GBP1|CMKLR1|C3|LGALS9|YY1|IL6R|FLT4|MAST2|TLR1|CARD8|HLA-DPB1|AGER|JAK2|TLR4|MALT1|STAT6|TMSB4X|CYBA|NFAM1|HLA-E|TRAF3|HLA-DPA1|CREBBP|CD274|MAPK14|ACKR1|FAM49B|FOXJ1|LY96|ISL1|ZP3|TNFAIP3|C1QTNF4|TRIM56|UBE2L6|DICER1|RELB|CSF1R|FCGR2B|PRKD2|PDCD1LG2|RIOK3|STAT1|RAB7B|TRIM21|POLR3A|HILPDA|CACTIN|PIN1|CDH3|ZFPM1|CEBPG|C5|BCL3|OTUD5|B2M|PUM2|UFD1L|SERPINF2|IRF5|EP300|GPRC5B|IL15|DDX60
INTERACTOME OF POLYCOMB REPRESSIVE COMPLEX 2 (PRC2) %WIKIPATHWAYS_20181110%WP2916%HOMO SAPIENS	0.0385710587626197	0.202626766725258	0.451928921042365	1.5572323049049601	446	16	EZH2|STK38|MTF2|EZH1|THRAP3|JARID2|SUZ12
PYRIMIDINE RIBONUCLEOSIDE METABOLIC PROCESS%GOBP%GO:0046131	0.0380429812528578	0.20077431884275898	0.524808964987697	1.55691903138988	415	10	CTPS1|APOBEC3G|AK3|UMPS|CTPS2|CAD|APOBEC3C
PID_ALPHA_SYNUCLEIN_PATHWAY%MSIGDB_C2%PID_ALPHA_SYNUCLEIN_PATHWAY	0.0354805645352046	0.19133625179665398	0.373970979400706	1.5567853934626898	449	31	LCK|BLK|SYK|FGR|PTK2B|HCK|GRK5|PLCB2|BAD|TH|UBE2L3
POSITIVE REGULATION OF T-HELPER 17 CELL DIFFERENTIATION%GOBP%GO:2000321	0.0275898520084567	0.162974763267864	0.729113729989879	1.55618815839367	260	4	IL12RB1|NFKBID|MALT1
NEGATIVE REGULATION OF MAST CELL DEGRANULATION%GOBP%GO:0043305	0.0215431963068806	0.14002232105111903	0.80859159589721	1.55610012119599	195	3	CD84|LGALS9|CD300A
NEGATIVE REGULATION OF NUCLEAR DIVISION%GOBP%GO:0051784	0.0344693734958466	0.18686811698862602	0.364163206243086	1.5560528351734497	443	34	CDC20|BUB1B|BUB1|PLK1|PTTG1|FBXO5|MAD1L1|MAD2L1|CENPF|FBXO43|KLHL22|CHEK1|TEX14|IK|KIF25|AURKAIP1|NAA10|ATM|ATRX|TRIP13|TPR
MODULATION BY SYMBIONT OF HOST CELLULAR PROCESS%GOBP%GO:0044068	0.0374794069192751	0.198765315005969	0.409873415010323	1.55485623844653	454	22	CD4|CASP8|CCNK|PABPN1|KPNA2|CPSF4|SERPINB9|KPNB1
SA_G2_AND_M_PHASES%MSIGDB_C2%SA_G2_AND_M_PHASES	0.0380285687257592	0.20077431884275898	0.567033817444647	1.55479341191692	401	8	CDC25B|WEE1|CDK1|CDC25A
MIRNA METABOLIC PROCESS%GOBP%GO:0010586	0.0397791008715161	0.206807415979154	0.45103945891008296	1.55416744425567	460	16	LIN28B|ZCCHC11|DDX17|TARBP2|BCDIN3D|DICER1|KHSRP|ZCCHC6|SND1|RAN|PRKRA|PAPD5
RESPONSE TO INTERLEUKIN-18%GOBP%GO:0070673	0.0331098923420679	0.18241281672554396	0.670348119763826	1.5541584125084298	325	5	IL18|IL18BP|ALOX5|AKT1
CELLULAR RESPONSE TO INTERLEUKIN-18%GOBP%GO:0071351	0.0331098923420679	0.18241281672554396	0.670348119763826	1.5541584125084298	325	5	IL18|IL18BP|ALOX5|AKT1
INTERLEUKIN-18-MEDIATED SIGNALING PATHWAY%GOBP%GO:0035655	0.0331098923420679	0.18241281672554396	0.670348119763826	1.5541584125084298	325	5	IL18|IL18BP|ALOX5|AKT1
REGULATION OF NUCLEAR RECEPTOR TRANSCRIPTION COACTIVATOR ACTIVITY%GOBP%GO:2000325	0.021982853374368	0.14176714748166197	0.807268115142826	1.55355313879752	199	3	NR1H3|RQCD1|CNOT6
POSITIVE REGULATION OF RESPONSE TO NUTRIENT LEVELS%GOBP%GO:0032109	0.0282241014799154	0.164758316746168	0.7275857723406859	1.5529269530392802	266	4	GHRL|NPY|SNW1
POSITIVE REGULATION OF RESPONSE TO EXTRACELLULAR STIMULUS%GOBP%GO:0032106	0.0282241014799154	0.164758316746168	0.7275857723406859	1.5529269530392802	266	4	GHRL|NPY|SNW1
RESPONSE TO HYDROXYUREA%GOBP%GO:0072710	0.0384069624444234	0.20205136754831501	0.566154203046442	1.55238152989281	405	8	TIMELESS|DDX11|BLM|NDNL2|KAT7|FMR1|ATRX
POSITIVE REGULATION OF INTERLEUKIN-4 PRODUCTION%GOBP%GO:0032753	0.0398830098378091	0.20685954460506	0.481097851268659	1.5522079659761203	449	13	PRKCQ|SYK|GATA3|RARA|LGALS9|HLA-E|ZP3|CD86|FCER1G
ACROSOME ASSEMBLY%GOBP%GO:0001675	0.0285412262156448	0.16596682868166598	0.7271513453040759	1.55199973115022	269	4	CCDC136|CASC5
REGULATION OF MRNA PROCESSING%GOBP%GO:0050684	0.00921435499515034	0.0804846693431882	0.28526984835788	1.5516895683980803	132	115	CPSF7|TRA2A|ZC3H14|SRSF9|SRSF1|SFSWAP|SRSF10|PABPN1|SRSF2|CPSF4|THRAP3|DAZAP1|SRSF12|SRSF4|SRSF3|TIA1|CELF1|SRSF6|DDX5|SRSF5|PAPOLA|DDX17|U2AF2|SNW1|RBM17|SLTM|SAFB|MAGOH|RBM5|RBM4|SRSF7|HNRNPL|CELF4|RBM25|CELF2|IWS1|MBNL1|SON|HNRNPU|ZC3H10|RBM15|CPSF6|SART3|NUP98|YTHDC1|RNF40|CWC22|TRA2B|PAF1|MBNL3|CDK11A|SRPK1|RBM4B|FMR1|SUPT5H|REST|ZFP36L1|RBMX|DHX9|SAFB2|KHDRBS1
REGULATION OF APOPTOTIC DNA FRAGMENTATION%GOBP%GO:1902510	0.0222026819081117	0.142684755560822	0.8059434505900408	1.5510038782294	201	3	BAX|ST20
REGULATION OF DNA CATABOLIC PROCESS%GOBP%GO:1903624	0.0222026819081117	0.142684755560822	0.8059434505900408	1.5510038782294	201	3	BAX|ST20
REGULATION OF T CELL DIFFERENTIATION IN THYMUS%GOBP%GO:0033081	0.0393232738911751	0.204983550176818	0.522706346802395	1.55068132112416	429	10	TESPA1|KIAA0922|PTPN2|ADAM8|FOXJ1|ZC3H8
MRNA CLEAVAGE INVOLVED IN MRNA PROCESSING%GOBP%GO:0098787	0.0402375254808118	0.20811169877817803	0.48060841532252707	1.55062885608731	453	13	CPSF7|CPSF4|FIP1L1|TUT1|CPSF1|CPSF6|CSTF2T
INTEGRATED CANCER PATHWAY%WIKIPATHWAYS_20181110%WP1971%HOMO SAPIENS	0.0307634449040993	0.174536968501812	0.34024264918077507	1.5488171821253502	408	44	BRCA1|BAX|CASP8|CDC25B|E2F1|CDK1|BLM|CDC25A|PLK1|POU2F1|CDK2|MSH2|BAD|MSH6|CDKN1B|CHEK2|STAT1|CHEK1|AKT1
NEGATIVE REGULATION OF TRANSPOSITION%GOBP%GO:0010529	0.0399616924952116	0.20700831698880198	0.45845160212242103	1.5488085084871297	458	15	APOBEC3D|ZNF93|MYBL1|APOBEC3G|ZCCHC11|ZNF91|APOBEC3B|ZCCHC6|APOBEC3C|UBR2|PIWIL4|PIWIL1|MOV10|PIWIL2|APOBEC3F
ESTROGEN-DEPENDENT GENE EXPRESSION%REACTOME%R-HSA-9018519.1	0.0100380754586362	0.0852131903066746	0.28404380883925895	1.54854931863454	144	117	USF2|HDAC1|POLR2J|MED1|CCND1|HIST1H3H|HIST1H4I|H2AFV|GATA3|KAT2B|HIST1H2BK|KPNA2|POU2F1|MYB|H3F3B|HIST2H3C|HIST1H2BJ|H2AFZ|KDM1A|DDX5|TNRC6C|SMC3|NCOA3|YY1|HIST1H4E|SMC1A|H2AFX|POLR2L|AGO4|KDM4B|HIST1H2AC|CREBBP|HIST1H2BF|STAG1|HIST2H3A|HIST3H2BB|POLR2B|HIST2H4A|HIST1H2BN|HIST2H2AA4|HIST1H3D|GREB1|POLR2G|HIST1H2BG|HIST1H2AE|HIST1H2AD|EP300|HIST1H2BH|HIST4H4|HIST1H3E|GTF2A2|CXXC5|SP1|NCOA1|HIST1H4H|HIST1H4J|GTF2A1|RAD21|H3F3A|AGO1|MYC|AXIN1|HIST2H2BE|GPAM|HSP90AA1|ZNF217
REGULATION OF HISTONE H4 ACETYLATION%GOBP%GO:0090239	0.0438279414422556	0.21954228802958897	0.5058497354634109	1.54837861135736	484	11	BRCA1|SPI1|AUTS2|MUC1|IWS1|SMARCB1|KAT7
NEGATIVE REGULATION OF RNA SPLICING%GOBP%GO:0033119	0.0420295983086681	0.214170172884095	0.43183142818761	1.5479376784608898	496	18	SRSF9|SFSWAP|SRSF10|SRSF12|SRSF4|SRSF6|U2AF2|SRSF7|PTBP2|RPS26
REGULATION OF ESTABLISHMENT OR MAINTENANCE OF CELL POLARITY%GOBP%GO:0032878	0.0416180150125104	0.21292429614525304	0.418707568991852	1.5476570734257502	498	20	FAM65B|DOCK8|KIF20B|PTK2B|LLGL2|KRIT1|ROCK1
DENTATE GYRUS DEVELOPMENT%GOBP%GO:0021542	0.0345317895592119	0.187072609385053	0.6672898831834589	1.54706809037775	339	5	LEF1|CDK6
LYMPHOID PROGENITOR CELL DIFFERENTIATION%GOBP%GO:0002320	0.030338266384778	0.173192702377907	0.7247694009631379	1.54691581430042	286	4	BATF|LIG4
NEGATIVE REGULATION OF RESPONSE TO CYTOKINE STIMULUS%GOBP%GO:0060761	0.03370614371074	0.184044657432761	0.353819305863251	1.5468818868608	439	37	PTPRC|NR1H3|CARD16|NLRC5|SIGIRR|ZNF675|PARP14|HIST1H2BJ|TRAIP|PTPN2|SAMHD1|CARD8
PROTEIN HOMOTRIMERIZATION%GOBP%GO:0070207	0.0419516263552961	0.213904213075757	0.41845970125803394	1.54674088685563	502	20	TCL1A|CD247|TRAF2|ALOX5AP|MLKL|ASIC1|PNPT1|SLC1A2
ESTABLISHMENT OF PROTEIN LOCALIZATION TO CHROMATIN%GOBP%GO:0071169	0.0405561993047509	0.209171976544995	0.590473711662623	1.5466993427371	419	7	H2AFY|H2AFY2|CCDC101|LRWD1
REGULATION OF CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002718	0.0316426949280848	0.177761111462786	0.343643065051848	1.54621411202272	417	42	FOXP3|JAK3|BTK|LILRB1|IL18|TNFRSF14|TRAF2|SEMA7A|TNFRSF1B|MAP3K7|CD74|TNF|MALT1|HLA-E
POSITIVE REGULATION OF MACROPHAGE CYTOKINE PRODUCTION%GOBP%GO:0060907	0.0304439746300211	0.17361661978229298	0.724259637125682	1.5458277968693999	287	4	LILRB1|SEMA7A|CD74|GPRC5B
NEGATIVE REGULATION OF DNA DAMAGE CHECKPOINT%GOBP%GO:2000002	0.0304439746300211	0.17361661978229298	0.7241904465135292	1.54568011948125	287	4	THOC1|PPP1R10|DDX39B
POSITIVE REGULATION OF EPITHELIAL CELL PROLIFERATION INVOLVED IN WOUND HEALING%GOBP%GO:0060054	0.0305496828752643	0.174099551994925	0.7238331471796461	1.5449175155560702	288	4	AMICA1|FGF10|MMP12
CELLULAR RESPONSE TO UV-C%GOBP%GO:0071494	0.0233018245768301	0.146745185544687	0.802697263735503	1.54475672975123	211	3	CARD16|ST20
POSITIVE REGULATION OF RESPONSE TO EXTERNAL STIMULUS%GOBP%GO:0032103	0.00550533541765785	0.0580725221986189	0.27129736125809	1.544084568014	80	167	CCL19|CCL21|CCR7|RAC2|GHRL|CD6|CXCL13|FAM65B|GPSM3|CD180|NCKAP1L|IL18|GBP5|IL33|HMGB1|PLA2G7|PTK2B|VAMP8|CCL5|ITGB2|CXCL10|DHX58|TNFRSF11A|NPY|CD74|CCL18|TNF|ADAM8|STK39|ETS1|CMKLR1|LGALS9|PLA2G2A|AIF1|IL6R|CCR1|AGER|XCL2|TLR4|CCL14|TMSB4X|TRADD|CYBA|SNW1|CEBPA|HLA-E|ITGAM|SNX4|WNK1|ZP3|RPS19|VEGFB|NAPEPLD|AKIRIN1|PRKD2|MOSPD2
MICROTUBULE POLYMERIZATION%GOBP%GO:0046785	0.0386595896379624	0.20280059043214999	0.374002454979923	1.54399998689766	487	30	CEP192|CENPJ|TUBG1|NDE1|AKAP9|MAPT|FGF13|CKAP5|NIN|TUBGCP6|PIN1|CETN3|EFCAB11|CSNK1D|MZT1|TUBG2|TUBGCP3|TUBGCP5
CELLULAR RESPONSE TO BLEOMYCIN%GOBP%GO:1904976	0.008055917545314541	0.0737501660961603	0.9323959194926942	1.5433829241645198	67	2	TIMELESS|DDX11
RESPONSE TO BLEOMYCIN%GOBP%GO:1904975	0.008055917545314541	0.0737501660961603	0.9323959194926942	1.5433829241645198	67	2	TIMELESS|DDX11
POSITIVE REGULATION OF MONOCYTE CHEMOTAXIS%GOBP%GO:0090026	0.0438502673796792	0.21954228802958897	0.49069270871065296	1.54311095323259	491	12	HMGB1|PLA2G7|CCL5|CXCL10|AIF1|CCR1|MOSPD2
GRANULOCYTE DIFFERENTIATION%GOBP%GO:0030851	0.0393086419753086	0.204983550176818	0.6237293382489161	1.54293107367518	397	6	LEF1|CBFA2T3|GATA2|CEBPA|TAL1
HETEROTYPIC CELL-CELL ADHESION%GOBP%GO:0034113	0.0432980972515856	0.21826508842595999	0.430410138363625	1.54284294026689	511	18	CD2|ITGB7|CD1D|MADCAM1|ITGAX|ITGB2|ITGA4
REGULATION OF RESPONSE TO CYTOKINE STIMULUS%GOBP%GO:0060759	0.0104943385805026	0.0878204857158686	0.281415978175396	1.54261898159026	151	122	BIRC3|PTPRC|PTPN6|TXK|SOCS1|NR1H3|IL7|ZBP1|PIAS1|CASP1|SYK|CARD16|CD300LF|NLRC5|CASP8|TRAF2|SIGIRR|ZNF675|PYCARD|IFIH1|PARP14|CD74|HIST1H2BJ|TRAIP|TRAF1|TNF|PTPN2|SAMHD1|CASP4|CARD8|JAK2|TLR4|TRADD|SPPL2B|USP18|PTPN1|RBCK1|TNFAIP3|PARP9|C1QTNF4
PID_HIV_NEF_PATHWAY%MSIGDB_C2%PID_HIV_NEF_PATHWAY	0.0380405248039748	0.20077431884275898	0.36101446167598	1.54259839269578	489	34	BIRC3|CD247|CASP2|CASP8|TRAF2|APAF1|TRAF1|TNF|MAP3K14|DFFB|CYCS|TRADD
REGULATION OF TOLL-LIKE RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20181110%WP1449%HOMO SAPIENS	0.0112539076068079	0.0922196753470292	0.28497217773380296	1.5422622237447199	161	111	CISH|PTPN6|IKBKE|SOCS1|BTK|CD180|NFKB2|SYK|CXCL9|CASP8|PIK3CD|SIGIRR|CD40|TRAFD1|IRAK4|IRF3|TLR5|PLK1|CCL5|PIK3R3|CXCL10|PIK3R5|IRF7|MAP3K7|TIFA|TNF|MAPK12|TLR1|CXCL11|TLR4|TRAF3|MAPK14|RBCK1|LY96|TNFAIP3|FBXW5|STAT1|MAPK9|AKT1|OTUD5|IRF5|MAPK8|MAPK11|MAPK13|CD86|AKT2|CYLD|IKBKB|USP7
