pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
MITOCHONDRIAL TRANSLATIONAL INITIATION%GOBP%GO:0070124	0.153694581280788	0.420161102771729	0.7605734767025091	1.2834046368703202	1091	2	MTIF2|MTIF3
REGULATION OF HIGH VOLTAGE-GATED CALCIUM CHANNEL ACTIVITY%GOBP%GO:1901841	0.172518839185506	0.44801878675014006	0.451823953297645	1.28330936622829	1075	7	SRI|CACNB3|CACNA2D1|GBAS|CACNB2|PDE4B
MEIOTIC CHROMOSOME MOVEMENT TOWARDS SPINDLE POLE%GOBP%GO:0016344	0.0719712115153939	0.25963433019751103	0.9631671812968678	1.28292596665256	539	1	FMN2
HOMOLOGOUS CHROMOSOME MOVEMENT TOWARDS SPINDLE POLE INVOLVED IN HOMOLOGOUS CHROMOSOME SEGREGATION%GOBP%GO:0051758	0.0719712115153939	0.25963433019751103	0.9631671812968678	1.28292596665256	539	1	FMN2
ACETYL-COA METABOLIC PROCESS%GOBP%GO:0006084	0.16672740524781302	0.43932737602371297	0.31954806216187703	1.28288341558555	914	17	ACAT1|PMVK|ACLY|PDHB|MLYCD|HMGCS1|MVD|DLD|NUDT7|PDHA1|ACACA
CELLULAR PIGMENTATION%GOBP%GO:0033059	0.143673296656792	0.40376267876007704	0.24710503012232699	1.28275377399826	678	36	ARL6|BLOC1S5|BBS7|BBS4|AP3B1|MKKS|SNAPIN|AP1M1|BLOC1S4|BBS5|KIF13A|BLOC1S6|RAB11A|AP3D1|RAB27B
BUDDING AND MATURATION OF HIV VIRION%REACTOME DATABASE ID RELEASE 66%162588	0.15381581542102202	0.42035374904084793	0.271002167513555	1.28216163593703	779	27	VTA1|NEDD4L|UBB|CHMP5|CHMP3|CHMP7|PPIA|TSG101|RPS27A|VPS28|MVB12B|VPS37A|VPS4B|VPS37D|CHMP2A|CHMP2B|VPS37C|UBA52
RESOLUTION OF AP SITES VIA THE SINGLE-NUCLEOTIDE REPLACEMENT PATHWAY%REACTOME DATABASE ID RELEASE 66%110381	0.19202032277346104	0.476344751608817	0.5713322267091441	1.28147343038613	1284	4	POLB|LIG3|XRCC1|APEX1
VESICLE TETHERING TO GOLGI%GOBP%GO:0099041	0.192169754931261	0.476423636485478	0.571180020759102	1.28113203903481	1285	4	C17orf75|FAM91A1|TBC1D23|WDR11
ACETYL-COA BIOSYNTHETIC PROCESS%GOBP%GO:0006085	0.17497955846279598	0.45102545888406204	0.42760134118230997	1.28071146955268	1069	8	ACAT1|ACLY|PDHB|MLYCD
URETERIC BUD ELONGATION%GOBP%GO:0060677	0.0755697720911635	0.26832454036173703	0.961457873842082	1.2806491916945701	566	1	FGF1
BRANCH ELONGATION INVOLVED IN URETERIC BUD BRANCHING%GOBP%GO:0060681	0.0755697720911635	0.26832454036173703	0.961457873842082	1.2806491916945701	566	1	FGF1
BASE-EXCISION REPAIR, AP SITE FORMATION%REACTOME%R-HSA-73929.1	0.175143090760425	0.45102545888406204	0.427467686543767	1.28031115970317	1070	8	NEIL2|NTHL1|OGG1|SMUG1
P53 PATHWAY BY GLUCOSE DEPRIVATION%PANTHER PATHWAY%P04397	0.164804469273743	0.437068476964449	0.30709697170225203	1.28001020530987	884	19	PPP2CB|AKT3|PRKAG1|PRKAB2|EIF4EBP1|IGBP1|PRKAA2
REMOVAL OF NONHOMOLOGOUS ENDS%GOBP%GO:0000735	0.0769025723044116	0.271321580727175	0.960961623290693	1.27998819251322	576	1	MSH3
POSITIVE REGULATION OF SENSORY PERCEPTION OF PAIN%GOBP%GO:1904058	0.0769025723044116	0.271321580727175	0.9608513453903841	1.27984130380625	576	1	FAM173B
PROTEIN O-LINKED GLYCOSYLATION VIA SERINE%GOBP%GO:0018242	0.17901234567901197	0.45715087999847703	0.408966003711589	1.27933641643603	1072	9	POGLUT1|MGAT5B|GALNT2|GALNT13|KDELC1|GALNT16|KDELC2
ORGANIC ACID CATABOLIC PROCESS%GOBP%GO:0016054	0.0573523070288918	0.22416949181458398	0.166003230428888	1.27921131481848	132	179	DDAH1|SLC25A17|SORD|GNPDA2|TXN2|HMGCLL1|ALDH5A1|ACAT1|HADHA|BCAT1|BLMH|ECHDC1|HSD17B4|ACAT2|HRSP12|HIBCH|MCCC2|GCSH|HYAL3|HOGA1|GLS2|ACAA2|PECR|PAH|MCAT|QDPR|ALDH7A1|HIBADH|AIG1|ALDH3A2|ACBD5|MCCC1|GOT2|ABHD10|XYLB|MTHFS|AMACR|CPT2|ACOT8|AADAT|NUDT19|ACOT7|BCKDHB|PEX2|ECI1|GNPDA1|AUH|LPIN1|SLC27A4|GSTZ1|ABCD3|ACAD8|HADHB|PCYOX1L|PHYH
CARBOXYLIC ACID CATABOLIC PROCESS%GOBP%GO:0046395	0.0573523070288918	0.22416949181458398	0.166003230428888	1.27921131481848	132	179	DDAH1|SLC25A17|SORD|GNPDA2|TXN2|HMGCLL1|ALDH5A1|ACAT1|HADHA|BCAT1|BLMH|ECHDC1|HSD17B4|ACAT2|HRSP12|HIBCH|MCCC2|GCSH|HYAL3|HOGA1|GLS2|ACAA2|PECR|PAH|MCAT|QDPR|ALDH7A1|HIBADH|AIG1|ALDH3A2|ACBD5|MCCC1|GOT2|ABHD10|XYLB|MTHFS|AMACR|CPT2|ACOT8|AADAT|NUDT19|ACOT7|BCKDHB|PEX2|ECI1|GNPDA1|AUH|LPIN1|SLC27A4|GSTZ1|ABCD3|ACAD8|HADHB|PCYOX1L|PHYH
HYPOXIC AND OXYGEN HOMEOSTASIS REGULATION OF HIF-1-ALPHA%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HYPOXIC AND OXYGEN HOMEOSTASIS REGULATION OF HIF-1-ALPHA	0.166480446927374	0.438816279096649	0.306813845569137	1.2788301079036102	893	19	TCEB1|COPS5|GNB2L1|EGLN3|VHL|EGLN1|ARNT|TP53|HIF3A|NAA10|HIF1AN
PID_HIF1A_PATHWAY%MSIGDB_C2%PID_HIF1A_PATHWAY	0.166480446927374	0.438816279096649	0.306813845569137	1.2788301079036102	893	19	TCEB1|COPS5|GNB2L1|EGLN3|VHL|EGLN1|ARNT|TP53|HIF3A|NAA10|HIF1AN
GUANOSINE METABOLIC PROCESS%GOBP%GO:0008617	0.0782353725176596	0.274703858054858	0.9599691221879141	1.27866619415051	586	1	DGUOK
PURINE DEOXYRIBONUCLEOSIDE METABOLIC PROCESS%GOBP%GO:0046122	0.0782353725176596	0.274703858054858	0.9599691221879141	1.27866619415051	586	1	DGUOK
ION INFLUX EFFLUX AT HOST-PATHOGEN INTERFACE%REACTOME%R-HSA-6803544.1	0.193813508667065	0.478566053737235	0.570006603438167	1.2785001148246298	1296	4	PDZD11|ATP7A
POLYPHOSPHATE CATABOLIC PROCESS%GOBP%GO:0006798	0.18396805896805898	0.4654285097112779	0.521453712942234	1.2783107668195801	1197	5	ATCAY|PRUNE|PRUNE2
FILTRATION DIAPHRAGM ASSEMBLY%GOBP%GO:0036058	0.07930161268825799	0.277187422484221	0.9594728716365241	1.27800519496916	594	1	PTPRO
SLIT DIAPHRAGM ASSEMBLY%GOBP%GO:0036060	0.07930161268825799	0.277187422484221	0.9594728716365241	1.27800519496916	594	1	PTPRO
ANTEROGRADE AXONAL TRANSPORT OF MITOCHONDRION%GOBP%GO:0098957	0.190821957595121	0.474512101761056	0.6393514944303521	1.2776134847625902	1313	3	TRAK1|TRAK2|HAP1
CERAMIDE DEGRADATION%HUMANCYC%PWY-6483	0.0801012928162069	0.27895259200520195	0.959142037935598	1.27756452884826	600	1	ASAH2
SECRETION OF HYDROCHLORIC ACID IN PARIETAL CELLS%WIKIPATHWAYS_20181110%WP2597%HOMO SAPIENS	0.0819672131147541	0.283571969165123	0.9585906484340541	1.2768300853134198	614	1	CHRM1
PROTEIN TRANSPORT INTO PLASMA MEMBRANE RAFT%GOBP%GO:0044861	0.0822337731574037	0.284138017371117	0.958314953683282	1.276462863546	616	1	ATP1B1
PARANODAL JUNCTION ASSEMBLY%GOBP%GO:0030913	0.19169329073482397	0.475956909724052	0.638744899084593	1.2764013277561799	1319	3	EPB41L3|CD9|CNTNAP1
PURINE NUCLEOTIDE CATABOLIC PROCESS%GOBP%GO:0006195	0.15531224655312198	0.423369816650228	0.263732721918697	1.2756811532091001	765	29	NUDT10|NUDT11|ACAT1|NUDT3|HPRT1|ITPA|HINT1|PRTFDC1|MLYCD|ACOT7|NT5C
AXONOGENESIS%GOBP%GO:0007409	0.0594291062236781	0.22925819430941802	0.162044613570168	1.27515651920093	126	199	CHRNB2|GAB2|HSP90AB1|UNC5C|DOK6|PLXNA4|ENAH|SLIT1|PTPRO|CTNNA2|NFIB|NTNG2|EFNA5|SPTB|ATL1|RELN|CNTN4|CHN1|PLXNB1|SLITRK1|MAP1B|SHC1|PIK3R1|DCC|CNTN2|DRD2|POU4F2|VLDLR|EPHB1|FEZ2|NCAM1|SEMA3C|TNR|DOCK7|APP|KIF5A|SLIT3|LLGL1|FEZ1|ROBO2|RAB10|BRSK1|FYN|MAPK3|RAB3A|CDK5|NLGN3|SEMA4F|SEMA3F|RANBP9|PTPRM|MAPK7|RET|CDK5R1|PARD6B|SMO|CYFIP1|PAFAH1B1|IGSF9|PARD3|ROBO1|ULK2|TUBB3|ISL1|IRS2|EPHA8|LYPLA2|EFNB3|STXBP1|ANK3|PHOX2B|AFG3L2|SLC9A6
RESPONSE TO AMINO ACID STARVATION%GOBP%GO:1990928	0.14769499672274403	0.411711301249851	0.23971962221464	1.27463876123612	675	39	LARS|EIF2AK4|MIOS|NPRL3|C12orf66|SEH1L|RNF152|LARP1|SESN1|NPRL2|MAPK3
CELLULAR RESPONSE TO TRIGLYCERIDE%GOBP%GO:0071401	0.0846328135412502	0.288692899084788	0.9568813409792679	1.2745533103554298	634	1	GPLD1
GPI ANCHOR RELEASE%GOBP%GO:0006507	0.0846328135412502	0.288692899084788	0.9568813409792679	1.2745533103554298	634	1	GPLD1
NEGATIVE REGULATION OF TRIGLYCERIDE CATABOLIC PROCESS%GOBP%GO:0010897	0.0846328135412502	0.288692899084788	0.9568813409792679	1.2745533103554298	634	1	GPLD1
RESPONSE TO TRIGLYCERIDE%GOBP%GO:0034014	0.0846328135412502	0.288692899084788	0.9568813409792679	1.2745533103554298	634	1	GPLD1
REGULATION OF HIGH-DENSITY LIPOPROTEIN PARTICLE CLEARANCE%GOBP%GO:0010982	0.0846328135412502	0.288692899084788	0.9568813409792679	1.2745533103554298	634	1	GPLD1
POSITIVE REGULATION OF HIGH-DENSITY LIPOPROTEIN PARTICLE CLEARANCE%GOBP%GO:0010983	0.0846328135412502	0.288692899084788	0.9568813409792679	1.2745533103554298	634	1	GPLD1
NADP METABOLIC PROCESS%GOBP%GO:0006739	0.167541229385307	0.44014122776809605	0.300586275581918	1.27451523247631	893	20	NUDT12|NNT|TKT|RPIA|ME1|IDH2|RPE|PGD|TP53I3|DERA|IDH1
PEPTIDYL-SERINE ADP-RIBOSYLATION%GOBP%GO:0018312	0.19314551263433102	0.47812897380226393	0.6377417680657571	1.2743967751308798	1329	3	C4orf27|PARP1
SLOW AXONAL TRANSPORT%GOBP%GO:1990832	0.0850326536052246	0.289579637334181	0.95666078517865	1.2742595329414899	637	1	HSPA8
CHAPERONE-MEDIATED AUTOPHAGY TRANSLOCATION COMPLEX DISASSEMBLY%GOBP%GO:1904764	0.0850326536052246	0.289579637334181	0.95666078517865	1.2742595329414899	637	1	HSPA8
REGULATION OF PIGMENT CELL DIFFERENTIATION%GOBP%GO:0050932	0.19314551263433102	0.47812897380226393	0.637549416763996	1.27401240030876	1329	3	BLOC1S5|BLOC1S6
POSITIVE REGULATION OF PIGMENT CELL DIFFERENTIATION%GOBP%GO:0050942	0.19314551263433102	0.47812897380226393	0.637549416763996	1.27401240030876	1329	3	BLOC1S5|BLOC1S6
ACTIVATION OF TRKA RECEPTORS%REACTOME DATABASE ID RELEASE 66%187015	0.185305995650823	0.4663122592190321	0.47949569248649704	1.2737198725348302	1192	6	ADCYAP1R1|NTRK2|NGF|NTRK1|ADCYAP1
ULTRADIAN RHYTHM%GOBP%GO:0007624	0.0866320138611222	0.293757735780927	0.9558888398764891	1.2732313119927199	649	1	ENOX2
NEGATIVE REGULATION OF NEGATIVE CHEMOTAXIS%GOBP%GO:0050925	0.162702322308234	0.43403884660867603	0.754507857733664	1.2731694081270601	1155	2	ROBO2|ROBO1
POSITIVE REGULATION OF NOTCH SIGNALING PATHWAY INVOLVED IN HEART INDUCTION%GOBP%GO:0035481	0.162702322308234	0.43403884660867603	0.754507857733664	1.2731694081270601	1155	2	ROBO2|ROBO1
REGULATION OF NOTCH SIGNALING PATHWAY INVOLVED IN HEART INDUCTION%GOBP%GO:0035480	0.162702322308234	0.43403884660867603	0.754507857733664	1.2731694081270601	1155	2	ROBO2|ROBO1
FRUCTOSE METABOLISM%REACTOME DATABASE ID RELEASE 66%5652084	0.18577197887542699	0.46680097301276297	0.47916383515759003	1.27283833536713	1195	6	SORD|KHK|GLYCTK|TKFC
MITOCHONDRIAL GENOME MAINTENANCE%GOBP%GO:0000002	0.16790688799847403	0.440542771252015	0.295810631728224	1.27265232803467	879	21	AKT3|MPV17|C10orf2|LONP1|PARP1|SLC25A33|LIG3|OPA1|SSBP1|MGME1|SLC25A36|TOP3A|TEFM
GLYCINE DEGRADATION%REACTOME%R-HSA-6783984.1	0.194452512343886	0.478959933739515	0.6368350207434179	1.27258482565335	1338	3	GCSH|DLD|AMT
NUCLEOTIDE EXCISION REPAIR%REACTOME%R-HSA-5696398.2	0.0883781158951117	0.29764001474247304	0.18249256238344502	1.2721993334291999	272	110	COPS5|ACTR8|COPS7A|RFC1|PARP1|UBB|COPS8|POLR2K|ISY1|RUVBL1|CHD1L|MCRS1|ERCC1|PPIE|CDK7|ERCC8|POLR2D|COPS4|PIAS3|UBE2V2|GTF2H5|POLD3|ACTR5|LIG3|TCEA1|SUMO3|COPS2|INO80C|POLR2H|GTF2H3|RPA3|ERCC3|RPA1|RPS27A|COPS3|SUMO1|USP45|CUL4A|POLD2|NFRKB|POLR2I|XAB2|POLK|RAD23B|POLR2G|CETN2|RAD23A|POLR2F|CCNH|ACTL6A|COPS7B|ERCC4
POSITIVE REGULATION BY HOST OF VIRAL RELEASE FROM HOST CELL%GOBP%GO:0044791	0.1875	0.469416099773243	0.518874044075545	1.2719868718979899	1220	5	ZNF502|PC
MODULATION BY HOST OF VIRAL RELEASE FROM HOST CELL%GOBP%GO:0044789	0.1875	0.469416099773243	0.518874044075545	1.2719868718979899	1220	5	ZNF502|PC
T-TUBULE ORGANIZATION%GOBP%GO:0033292	0.16340605207600303	0.43510584620861203	0.753729201366173	1.27185549011233	1160	2	ANK2|BIN1
REGULATION OF GROOMING BEHAVIOR%GOBP%GO:2000821	0.0878315340530454	0.2965977359977	0.9548411998235551	1.27183586927653	658	1	CNTNAP4
PROTEIN LOCALIZATION TO CYTOSOLIC PROTEASOME COMPLEX%GOBP%GO:1904327	0.16382828993666398	0.435960962709242	0.7535458466629341	1.27154609426362	1163	2	BAG6|ATXN3
PROTEIN LOCALIZATION TO CYTOSOLIC PROTEASOME COMPLEX INVOLVED IN ERAD PATHWAY%GOBP%GO:1904379	0.16382828993666398	0.435960962709242	0.7535458466629341	1.27154609426362	1163	2	BAG6|ATXN3
REGULATION OF GLUTAMATE METABOLIC PROCESS%GOBP%GO:2000211	0.0894308943089431	0.30017532238557104	0.9543449492721658	1.27117487009518	670	1	ATCAY
NEGATIVE REGULATION OF GLUTAMATE METABOLIC PROCESS%GOBP%GO:2000212	0.0894308943089431	0.30017532238557104	0.9543449492721658	1.27117487009518	670	1	ATCAY
CHOLESTEROL METABOLIC PROCESS%GOBP%GO:0008203	0.134805613066483	0.388533894534288	0.222939674541239	1.27076797375983	585	49	ARV1|GGPS1|SQLE|PMVK|ACAT2|FDPS|FDFT1|MSMO1|ACLY|ACAA2|CYP51A1|OSBPL1A|SC5D|NSDHL|HMGCR|HMGCS1
PHENOL-CONTAINING COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:0046189	0.17329545454545497	0.44911367118255396	0.34092865467413	1.2707203703118102	975	14	CITED1|INSM1|SNCA|PAH|DBH|TRPC1|DDC|HAND2|TGFB2
CERAMIDE BIOSYNTHETIC PROCESS%GOBP%GO:0046513	0.16071780713863099	0.43124556124803604	0.26847364829247	1.27019874143051	814	27	CERS2|ST6GALNAC3|ST8SIA2|CERS1|GBA|DEGS1|B4GALT3|ST8SIA3
REGULATION OF INTEGRIN BIOSYNTHETIC PROCESS%GOBP%GO:0045113	0.165939479239972	0.4380178061353479	0.7524677987126271	1.26972697779352	1178	2	TMEFF2|TGFB2
REGULATION OF SPINDLE ORGANIZATION%GOBP%GO:0090224	0.149756407540775	0.41542979317969503	0.24205261595518002	1.26969055081341	706	37	MAP9|FSD1|CHMP5|TPR|CHMP3|CCSAP|PARP3|PSRC1|SENP6|GPSM2|CLTC|CEP97|DYNC1H1|NUMA1|DCTN1|CHMP1A|VPS4B|CHMP2A|CHMP2B|STAG2
METENCEPHALON DEVELOPMENT%GOBP%GO:0022037	0.163387345679012	0.43510584620861203	0.28536886947962004	1.26962542399326	846	23	SCN5A|ATP7A|ZNF365|PROX1|FAIM2|NLGN4X|CEND1|C5orf42|AGTPBP1|TTBK2
CEREBELLUM DEVELOPMENT%GOBP%GO:0021549	0.163387345679012	0.43510584620861203	0.28536886947962004	1.26962542399326	846	23	SCN5A|ATP7A|ZNF365|PROX1|FAIM2|NLGN4X|CEND1|C5orf42|AGTPBP1|TTBK2
GTP METABOLIC PROCESS%GOBP%GO:0046039	0.17254174397031502	0.44801878675014006	0.31091232673158004	1.26946646745888	929	18	NFS1|GNAI3|AK4|EFTUD1|IMPDH2|MOCS3|MFN1|RHOQ|OPA1
ADULT BEHAVIOR%GOBP%GO:0030534	0.159542444310656	0.42904698547842895	0.264992257637653	1.2693810387398898	794	28	CHRNB2|BTBD9|BBS4|DRD2|SHANK2|APP|NLGN4X|NLGN3|CHRNB1|PAFAH1B1|CHRNA5|CHRNA3
TRANSPORT OF MATURE MRNAS DERIVED FROM INTRONLESS TRANSCRIPTS%REACTOME%R-HSA-159234.2	0.150180046600297	0.415816075260757	0.24196575983861898	1.26923494577877	708	37	NUP88|NCBP2|NDC1|NUP155|CPSF3|NUP35|NUP43|NUP133|TPR
RADIAL GLIA GUIDED MIGRATION OF PURKINJE CELL%GOBP%GO:0021942	0.092896174863388	0.30757354553854804	0.952801058667843	1.26911842819763	696	1	CTNNA2
CELLULAR RESPONSE TO INSULIN-LIKE GROWTH FACTOR STIMULUS%GOBP%GO:1990314	0.166643209007741	0.43917539534965	0.751971326164875	1.2688892215617	1183	2	SLC25A33|SYAP1
SENSORY PERCEPTION OF TEMPERATURE STIMULUS%GOBP%GO:0050951	0.19994022713688	0.486513385485435	0.565593300583398	1.2686012677366398	1337	4	MMP24|EPHB1
NEGATIVE REGULATION OF NEURON DIFFERENTIATION%GOBP%GO:0045665	0.10377639012786201	0.329115434107147	0.18771413056374397	1.2682612186784	348	95	CERS2|EIF2AK4|PTCHD2|SIX3|RTN4RL2|HDAC2|PTPRO|RUFY3|CNTN4|ZNF365|CRMP1|LINGO1|ASCL1|DCC|RTN4|LPAR1|SEMA6C|CDKL3|POU4F2|PAQR3|SEMA3C|TRIM46|PTPRS|STMN2|ADCY6|YWHAH|INPP5J
REGULATION OF MONOCYTE EXTRAVASATION%GOBP%GO:2000437	0.0944955351192856	0.310731356097199	0.95213939126599	1.26823709595583	708	1	PLCB1
POSITIVE REGULATION OF CD24 BIOSYNTHETIC PROCESS%GOBP%GO:2000560	0.0944955351192856	0.310731356097199	0.95213939126599	1.26823709595583	708	1	PLCB1
REGULATION OF CD24 BIOSYNTHETIC PROCESS%GOBP%GO:2000559	0.0944955351192856	0.310731356097199	0.95213939126599	1.26823709595583	708	1	PLCB1
ACTIVATION OF MEIOSIS%GOBP%GO:0090427	0.0944955351192856	0.310731356097199	0.95213939126599	1.26823709595583	708	1	PLCB1
NEGATIVE REGULATION OF MONOCYTE EXTRAVASATION%GOBP%GO:2000438	0.0944955351192856	0.310731356097199	0.95213939126599	1.26823709595583	708	1	PLCB1
ACTIVATION OF MEIOSIS INVOLVED IN EGG ACTIVATION%GOBP%GO:0060466	0.0944955351192856	0.310731356097199	0.95213939126599	1.26823709595583	708	1	PLCB1
NEGATIVE REGULATION OF LIPID BINDING%GOBP%GO:1900131	0.0956950553112089	0.312770043617314	0.951477723864138	1.26735576371403	717	1	PEX19
REGULATION OF LIPID BINDING%GOBP%GO:1900130	0.0956950553112089	0.312770043617314	0.951477723864138	1.26735576371403	717	1	PEX19
TYPE II PNEUMOCYTE DIFFERENTIATION%GOBP%GO:0060510	0.0959616153538585	0.31290023860509003	0.9513123070136741	1.26713543065358	719	1	NFIB
TRIGEMINAL SENSORY NUCLEUS DEVELOPMENT%GOBP%GO:0021730	0.0959616153538585	0.31290023860509003	0.9513123070136741	1.26713543065358	719	1	NFIB
CLARA CELL DIFFERENTIATION%GOBP%GO:0060486	0.0959616153538585	0.31290023860509003	0.9513123070136741	1.26713543065358	719	1	NFIB
LUNG CILIATED CELL DIFFERENTIATION%GOBP%GO:0061141	0.0959616153538585	0.31290023860509003	0.9513123070136741	1.26713543065358	719	1	NFIB
ANTERIOR COMMISSURE MORPHOGENESIS%GOBP%GO:0021960	0.0959616153538585	0.31290023860509003	0.9513123070136741	1.26713543065358	719	1	NFIB
NEGATIVE REGULATION OF EPITHELIAL CELL PROLIFERATION INVOLVED IN LUNG MORPHOGENESIS%GOBP%GO:2000795	0.0959616153538585	0.31290023860509003	0.9513123070136741	1.26713543065358	719	1	NFIB
REGULATION OF MESENCHYMAL CELL PROLIFERATION INVOLVED IN LUNG DEVELOPMENT%GOBP%GO:2000790	0.0959616153538585	0.31290023860509003	0.9513123070136741	1.26713543065358	719	1	NFIB
LUNG SECRETORY CELL DIFFERENTIATION%GOBP%GO:0061140	0.0959616153538585	0.31290023860509003	0.9513123070136741	1.26713543065358	719	1	NFIB
NEGATIVE REGULATION OF MESENCHYMAL CELL PROLIFERATION INVOLVED IN LUNG DEVELOPMENT%GOBP%GO:2000791	0.0959616153538585	0.31290023860509003	0.9513123070136741	1.26713543065358	719	1	NFIB
PRINCIPAL SENSORY NUCLEUS OF TRIGEMINAL NERVE DEVELOPMENT%GOBP%GO:0021740	0.0959616153538585	0.31290023860509003	0.9513123070136741	1.26713543065358	719	1	NFIB
POSITIVE REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045070	0.16038118410381197	0.430621399147735	0.26195405256348897	1.2670776892258502	790	29	HACD3|CNOT7|PPID|TOP2B|STAU1|LARP1|PPIE|SRPK1|VAPB|PPIA|ADAR|NUCKS1|PDE12
ALL-<I>TRANS< I>-DECAPRENYL DIPHOSPHATE BIOSYNTHESIS%HUMANCYC%PWY-5806	0.16833216045038701	0.44130899306931504	0.7508684863523571	1.26702827088111	1195	2	PDSS2|PDSS1
NEGATIVE REGULATION OF SMOOTHENED SIGNALING PATHWAY INVOLVED IN DORSAL/VENTRAL NEURAL TUBE PATTERNING%GOBP%GO:1901621	0.0962281753965081	0.313399176547015	0.950981473312748	1.2666947645326698	721	1	GPR161
REGULATION OF SMOOTHENED SIGNALING PATHWAY INVOLVED IN DORSAL/VENTRAL NEURAL TUBE PATTERNING%GOBP%GO:1901620	0.0962281753965081	0.313399176547015	0.950981473312748	1.2666947645326698	721	1	GPR161
NEGATIVE REGULATION OF HEART RATE%GOBP%GO:0010459	0.191339066339066	0.47523206064937396	0.516677647072914	1.26660254368824	1245	5	SRI|FKBP1B
ATP GENERATION FROM ADP%GOBP%GO:0006757	0.163844033083891	0.435960962709242	0.271653462836028	1.2665987361374	831	26	PFKM|PGM1|AK9|GCK|PKM|PGM2L1|PGAM2|PFKL|PGK1|ENO3|GPI|TPI1|ALDOA|GAPDH|HK2|ENO1
RNA POLYMERASE I PREINITIATION COMPLEX ASSEMBLY%GOBP%GO:0001188	0.0967612954818073	0.314393528443047	0.9508160564622851	1.26647443147222	725	1	TAF1B
NUCLEOLAR LARGE RRNA TRANSCRIPTION BY RNA POLYMERASE I%GOBP%GO:0042790	0.0967612954818073	0.314393528443047	0.9508160564622851	1.26647443147222	725	1	TAF1B
POSITIVE REGULATION OF CYCLIC-NUCLEOTIDE PHOSPHODIESTERASE ACTIVITY%GOBP%GO:0051343	0.0982273757163801	0.31828283491273196	0.950319805910896	1.26581343229087	736	1	GNB2L1
OLEFIN METABOLIC PROCESS%GOBP%GO:1900673	0.169317382125264	0.443050271034365	0.7500964984835949	1.2657256054047	1202	2	EPHX2|GRIN1
RESPONSE TO GLYCINE%GOBP%GO:1905429	0.169317382125264	0.443050271034365	0.7500964984835949	1.2657256054047	1202	2	FYN|GRIN1
TRANS-SYNAPTIC SIGNALING, MODULATING SYNAPTIC TRANSMISSION%GOBP%GO:0099550	0.201713621841417	0.48850802447426706	0.633340686004191	1.26560211078993	1388	3	NTRK2|GUCY1B3|EPHB2
JOSEPHIN DOMAIN DUBS%REACTOME DATABASE ID RELEASE 66%5689877	0.18231385244505	0.46301176358572	0.372202470377589	1.26525506847331	1069	11	UBB|RPS27A|JOSD2|RAD23B|RAD23A|PARK2|VCP|UBA52
LATERAL MESODERM DEVELOPMENT%GOBP%GO:0048368	0.20203227734608498	0.48880300147969497	0.5638973487730339	1.26479732130653	1351	4	MESP1|CITED2|SMO
REGULATION OF HEART RATE BY HORMONE%GOBP%GO:0003064	0.17044334975369502	0.444661675373493	0.749324510614833	1.26442293992828	1210	2	YWHAE|KCNH2
NEGATIVE REGULATION OF POTASSIUM ION EXPORT ACROSS PLASMA MEMBRANE%GOBP%GO:1903765	0.17044334975369502	0.444661675373493	0.749324510614833	1.26442293992828	1210	2	KCNE3|KCNH2
NEGATIVE REGULATION OF POTASSIUM ION EXPORT%GOBP%GO:1902303	0.17044334975369502	0.444661675373493	0.749324510614833	1.26442293992828	1210	2	KCNE3|KCNH2
NEURON DIFFERENTIATION%GOBP%GO:0030182	0.0298879202988792	0.146026149725935	0.141622486517441	1.2643983162241001	23	482	CHRNB2|INSM1|GAB2|BLOC1S5|HSP90AB1|TRAPPC4|NGRN|UNC5C|WNT5B|FRY|ZPR1|EIF2AK4|TENM4|PAK1|SOD1|ATXN10|ATP7A|DOK6|RTN4RL2|HDAC2|ADGRB3|PLXNA4|ENAH|NPTX2|SLIT1|PTPRO|MAP6|ATCAY|CTNNA2|NFIB|NTNG2|EFNA5|SPTB|CHRNA7|NREP|ANKS1A|ATL1|RELN|CNTN4|LRP12|ZNF365|CHN1|FLRT3|PLXNB1|GBA|PPP1R9A|GPRIN1|BBS4|SLITRK1|MAP1B|FZD3|SHC1|UBB|PIK3R1|ASCL1|DCC|RTN4|CELSR2|NIF3L1|SNAPIN|CNTN2|NCDN|MAP4|CDKL3|PROX1|DRD2|CAMSAP2|ATP2B2|POU4F2|VLDLR|EPHB1|FEZ2|NCAM1|TENM2|SLC12A5|MEGF8|NTRK2|SEMA3C|FAIM2|SHANK2|TDP2|CTNNB1|TNR|STMN2|DOCK7|NYAP2|APP|CDHR1|KIF5A|PICK1|STMN4|SLIT3|LLGL1|FEZ1|C21orf91|ROBO2|RAB10|MAP2|RNF112|STMN3|BRSK1|NLGN4X|CEND1|CHD5|FYN|BLOC1S4|MAPK3|RAB3A|CDK5|POU3F2|BTBD3|TENM3|AGTPBP1|ZC4H2|LAMB1|NLGN3|ETV1|ARF4|SEMA4F|WNT11|SEMA3F|RANBP9|PTPRM|HS6ST1|MAPK7|BLOC1S6|STK24|TNIK|RAB11A|SOX4|RET|CDK5R1|PARD6B|UHMK1
